Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AccountsHealthCheck,Chrome 70.0.3538.102,,2018-11-15 11:08:11,2018-11-15 11:12:51,4m - 40.243s,PASSED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/AccCreateNonCoppaAccount,Chrome 70.0.3538.102,,2018-11-15 11:08:11,2018-11-15 11:09:44,1m - 33.100s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-15 11:08:12,2018-11-15 11:08:52,39.894s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-15 11:08:52,2018-11-15 11:08:53,1.171s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 70.0.3538.102,,2018-11-15 11:08:53,2018-11-15 11:08:53,0.059s,PASSED
"Statement - baseUrl = ""https://webr20accounts.wizards.com/""",Chrome 70.0.3538.102,,2018-11-15 11:08:53,2018-11-15 11:08:53,0.035s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 70.0.3538.102,,2018-11-15 11:08:53,2018-11-15 11:08:53,0.140s,PASSED
"Statement - selenium.open(""https://webr20accounts.wizards.com/"")",Chrome 70.0.3538.102,,2018-11-15 11:08:53,2018-11-15 11:08:56,2.865s,PASSED
waitForPageLoad,Chrome 70.0.3538.102,,2018-11-15 11:08:56,2018-11-15 11:08:56,0.095s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-15 11:08:56,2018-11-15 11:09:06,10.052s,PASSED
"Statement - selenium.click(""id=join"")",Chrome 70.0.3538.102,,2018-11-15 11:09:06,2018-11-15 11:09:12,6.477s,PASSED
switchToFrame,Chrome 70.0.3538.102,,2018-11-15 11:09:12,2018-11-15 11:09:13,0.127s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-15 11:09:13,2018-11-15 11:09:14,1.158s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-15 11:09:14,2018-11-15 11:09:22,8.037s,PASSED
waitForPageLoad,Chrome 70.0.3538.102,,2018-11-15 11:09:22,2018-11-15 11:09:22,0.044s,PASSED
"Statement - selenium.type(""id=firstname"", ""sdss"")",Chrome 70.0.3538.102,,2018-11-15 11:09:22,2018-11-15 11:09:22,0.109s,PASSED
"Statement - selenium.type(""id=lastname"", ""test"")",Chrome 70.0.3538.102,,2018-11-15 11:09:22,2018-11-15 11:09:22,0.106s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 70.0.3538.102,,2018-11-15 11:09:22,2018-11-15 11:09:22,0.224s,PASSED
"Statement - selenium.select(""id=dob_Year"", ""label=2003"")",Chrome 70.0.3538.102,,2018-11-15 11:09:22,2018-11-15 11:09:22,0.168s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 70.0.3538.102,,2018-11-15 11:09:22,2018-11-15 11:09:23,0.165s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 70.0.3538.102,,2018-11-15 11:09:23,2018-11-15 11:09:23,0.175s,PASSED
"Statement - selenium.select(""id=dob_Month"", ""label=12"")",Chrome 70.0.3538.102,,2018-11-15 11:09:23,2018-11-15 11:09:23,0.140s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 70.0.3538.102,,2018-11-15 11:09:23,2018-11-15 11:09:23,0.162s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 70.0.3538.102,,2018-11-15 11:09:23,2018-11-15 11:09:23,0.182s,PASSED
"Statement - selenium.select(""id=dob_Day"", ""label=18"")",Chrome 70.0.3538.102,,2018-11-15 11:09:23,2018-11-15 11:09:23,0.144s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 70.0.3538.102,,2018-11-15 11:09:23,2018-11-15 11:09:24,0.157s,PASSED
"Statement - selenium.click(""id=email"")",Chrome 70.0.3538.102,,2018-11-15 11:09:24,2018-11-15 11:09:24,0.163s,PASSED
"Statement - selenium.type(""id=email"", org.apache.commons.lang.RandomStringUtils.randomNumeric(5) + com.kms.katalon.core.testdata.TestDataFactory.findTestData(InputData).getValue(2, 1))",Chrome 70.0.3538.102,,2018-11-15 11:09:24,2018-11-15 11:09:25,0.944s,PASSED
"Statement - selenium.click(""id=username"")",Chrome 70.0.3538.102,,2018-11-15 11:09:25,2018-11-15 11:09:25,0.178s,PASSED
"Statement - selenium.type(""id=username"", org.apache.commons.lang.RandomStringUtils.randomNumeric(5) + com.kms.katalon.core.testdata.TestDataFactory.findTestData(InputData).getValue(3, 1))",Chrome 70.0.3538.102,,2018-11-15 11:09:25,2018-11-15 11:09:25,0.129s,PASSED
"Statement - selenium.type(""id=password"", ""Password1!"")",Chrome 70.0.3538.102,,2018-11-15 11:09:25,2018-11-15 11:09:25,0.090s,PASSED
"Statement - selenium.type(""id=confirmPassword"", ""Password1!"")",Chrome 70.0.3538.102,,2018-11-15 11:09:25,2018-11-15 11:09:25,0.092s,PASSED
"Statement - selenium.type(""id=joinCaptchaAnswer"", ""TEST"")",Chrome 70.0.3538.102,,2018-11-15 11:09:25,2018-11-15 11:09:25,0.109s,PASSED
"Statement - selenium.click(""id=next"")",Chrome 70.0.3538.102,,2018-11-15 11:09:25,2018-11-15 11:09:30,4.374s,PASSED
