Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AccountsHealthCheck,Chrome 69.0.3497.100,,2018-09-24 08:35:47,2018-09-24 08:39:39,3m - 52.267s,PASSED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/AccCreateNonCoppaAccount,Chrome 69.0.3497.100,,2018-09-24 08:35:47,2018-09-24 08:36:40,53.147s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-24 08:35:49,2018-09-24 08:36:01,12.218s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-24 08:36:01,2018-09-24 08:36:02,1.200s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-09-24 08:36:02,2018-09-24 08:36:02,0.058s,PASSED
"Statement - baseUrl = ""https://webr12accounts.wizards.com/""",Chrome 69.0.3497.100,,2018-09-24 08:36:02,2018-09-24 08:36:02,0.040s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 69.0.3497.100,,2018-09-24 08:36:02,2018-09-24 08:36:02,0.149s,PASSED
"Statement - selenium.open(""https://webr12accounts.wizards.com/"")",Chrome 69.0.3497.100,,2018-09-24 08:36:02,2018-09-24 08:36:03,0.557s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-24 08:36:03,2018-09-24 08:36:03,0.130s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-24 08:36:03,2018-09-24 08:36:13,10.081s,PASSED
"Statement - selenium.click(""id=join"")",Chrome 69.0.3497.100,,2018-09-24 08:36:13,2018-09-24 08:36:13,0.250s,PASSED
switchToFrame,Chrome 69.0.3497.100,,2018-09-24 08:36:13,2018-09-24 08:36:13,0.155s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-09-24 08:36:13,2018-09-24 08:36:14,0.752s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-24 08:36:14,2018-09-24 08:36:22,8.032s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-24 08:36:22,2018-09-24 08:36:22,0.049s,PASSED
"Statement - selenium.type(""id=firstname"", ""sdss"")",Chrome 69.0.3497.100,,2018-09-24 08:36:22,2018-09-24 08:36:22,0.125s,PASSED
"Statement - selenium.type(""id=lastname"", ""test"")",Chrome 69.0.3497.100,,2018-09-24 08:36:22,2018-09-24 08:36:22,0.108s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-24 08:36:22,2018-09-24 08:36:23,0.262s,PASSED
"Statement - selenium.select(""id=dob_Year"", ""label=2003"")",Chrome 69.0.3497.100,,2018-09-24 08:36:23,2018-09-24 08:36:23,0.185s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-24 08:36:23,2018-09-24 08:36:23,0.166s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 69.0.3497.100,,2018-09-24 08:36:23,2018-09-24 08:36:23,0.220s,PASSED
"Statement - selenium.select(""id=dob_Month"", ""label=12"")",Chrome 69.0.3497.100,,2018-09-24 08:36:23,2018-09-24 08:36:23,0.150s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 69.0.3497.100,,2018-09-24 08:36:23,2018-09-24 08:36:24,0.148s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 69.0.3497.100,,2018-09-24 08:36:24,2018-09-24 08:36:24,0.212s,PASSED
"Statement - selenium.select(""id=dob_Day"", ""label=18"")",Chrome 69.0.3497.100,,2018-09-24 08:36:24,2018-09-24 08:36:24,0.167s,PASSED
