Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AccountsHealthCheck,Chrome 68.0.3440.106,,2018-09-20 07:00:36,2018-09-20 07:01:35,59.462s,PASSED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/AccCreateNonCoppaAccount,Chrome 68.0.3440.106,,2018-09-20 07:00:36,2018-09-20 07:01:23,46.651s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-20 07:00:37,2018-09-20 07:00:45,7.442s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-20 07:00:45,2018-09-20 07:00:46,1.221s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-20 07:00:46,2018-09-20 07:00:46,0.044s,PASSED
"Statement - baseUrl = ""https://webr12accounts.wizards.com/""",Chrome 68.0.3440.106,,2018-09-20 07:00:46,2018-09-20 07:00:46,0.033s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 68.0.3440.106,,2018-09-20 07:00:46,2018-09-20 07:00:46,0.154s,PASSED
"Statement - selenium.open(""https://webr12accounts.wizards.com/"")",Chrome 68.0.3440.106,,2018-09-20 07:00:46,2018-09-20 07:00:47,0.509s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-20 07:00:47,2018-09-20 07:00:47,0.104s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-20 07:00:47,2018-09-20 07:00:57,10.056s,PASSED
"Statement - selenium.click(""id=join"")",Chrome 68.0.3440.106,,2018-09-20 07:00:57,2018-09-20 07:00:57,0.243s,PASSED
switchToFrame,Chrome 68.0.3440.106,,2018-09-20 07:00:57,2018-09-20 07:00:57,0.166s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-20 07:00:57,2018-09-20 07:00:58,0.531s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-20 07:00:58,2018-09-20 07:01:06,8.031s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-20 07:01:06,2018-09-20 07:01:06,0.043s,PASSED
"Statement - selenium.type(""id=firstname"", ""sdss"")",Chrome 68.0.3440.106,,2018-09-20 07:01:06,2018-09-20 07:01:06,0.336s,PASSED
"Statement - selenium.type(""id=lastname"", ""test"")",Chrome 68.0.3440.106,,2018-09-20 07:01:06,2018-09-20 07:01:06,0.132s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 68.0.3440.106,,2018-09-20 07:01:06,2018-09-20 07:01:07,0.317s,PASSED
"Statement - selenium.select(""id=dob_Year"", ""label=2003"")",Chrome 68.0.3440.106,,2018-09-20 07:01:07,2018-09-20 07:01:07,0.192s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 68.0.3440.106,,2018-09-20 07:01:07,2018-09-20 07:01:07,0.175s,PASSED
