Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AccountsHealthCheck,Chrome 68.0.3440.106,,2018-09-19 22:02:18,2018-09-19 22:03:14,56.772s,PASSED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/AccCreateNonCoppaAccount,Chrome 68.0.3440.106,,2018-09-19 22:02:18,2018-09-19 22:03:04,46.078s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-19 22:02:19,2018-09-19 22:02:26,7.471s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-19 22:02:26,2018-09-19 22:02:28,1.193s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-19 22:02:28,2018-09-19 22:02:28,0.050s,PASSED
"Statement - baseUrl = ""https://webr12accounts.wizards.com/""",Chrome 68.0.3440.106,,2018-09-19 22:02:28,2018-09-19 22:02:28,0.030s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 68.0.3440.106,,2018-09-19 22:02:28,2018-09-19 22:02:28,0.150s,PASSED
"Statement - selenium.open(""https://webr12accounts.wizards.com/"")",Chrome 68.0.3440.106,,2018-09-19 22:02:28,2018-09-19 22:02:28,0.390s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-19 22:02:28,2018-09-19 22:02:28,0.099s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-19 22:02:28,2018-09-19 22:02:38,10.064s,PASSED
"Statement - selenium.click(""id=join"")",Chrome 68.0.3440.106,,2018-09-19 22:02:38,2018-09-19 22:02:38,0.189s,PASSED
switchToFrame,Chrome 68.0.3440.106,,2018-09-19 22:02:38,2018-09-19 22:02:39,0.139s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-19 22:02:39,2018-09-19 22:02:39,0.622s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-19 22:02:39,2018-09-19 22:02:47,8.037s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-19 22:02:47,2018-09-19 22:02:47,0.043s,PASSED
"Statement - selenium.type(""id=firstname"", ""sdss"")",Chrome 68.0.3440.106,,2018-09-19 22:02:47,2018-09-19 22:02:47,0.108s,PASSED
"Statement - selenium.type(""id=lastname"", ""test"")",Chrome 68.0.3440.106,,2018-09-19 22:02:47,2018-09-19 22:02:48,0.128s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 68.0.3440.106,,2018-09-19 22:02:48,2018-09-19 22:02:48,0.202s,PASSED
"Statement - selenium.select(""id=dob_Year"", ""label=2003"")",Chrome 68.0.3440.106,,2018-09-19 22:02:48,2018-09-19 22:02:48,0.138s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 68.0.3440.106,,2018-09-19 22:02:48,2018-09-19 22:02:48,0.165s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 68.0.3440.106,,2018-09-19 22:02:48,2018-09-19 22:02:48,0.197s,PASSED
"Statement - selenium.select(""id=dob_Month"", ""label=12"")",Chrome 68.0.3440.106,,2018-09-19 22:02:48,2018-09-19 22:02:48,0.151s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 68.0.3440.106,,2018-09-19 22:02:48,2018-09-19 22:02:49,0.130s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 68.0.3440.106,,2018-09-19 22:02:49,2018-09-19 22:02:49,0.179s,PASSED
"Statement - selenium.select(""id=dob_Day"", ""label=18"")",Chrome 68.0.3440.106,,2018-09-19 22:02:49,2018-09-19 22:02:49,0.163s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 68.0.3440.106,,2018-09-19 22:02:49,2018-09-19 22:02:49,0.156s,PASSED
"Statement - selenium.click(""id=email"")",Chrome 68.0.3440.106,,2018-09-19 22:02:49,2018-09-19 22:02:49,0.164s,PASSED
"Statement - selenium.type(""id=email"", ""raymantest901@test.wizards.com"")",Chrome 68.0.3440.106,,2018-09-19 22:02:49,2018-09-19 22:02:49,0.098s,PASSED
"Statement - selenium.click(""id=username"")",Chrome 68.0.3440.106,,2018-09-19 22:02:49,2018-09-19 22:02:49,0.150s,PASSED
"Statement - selenium.type(""id=username"", ""raymantest901"")",Chrome 68.0.3440.106,,2018-09-19 22:02:49,2018-09-19 22:02:50,0.093s,PASSED
