Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AccountsHealthCheck,Chrome 69.0.3497.100,,2018-09-22 10:16:17,2018-09-22 10:19:19,3m - 1.781s,FAILED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/AccCreateNonCoppaAccount,Chrome 69.0.3497.100,,2018-09-22 10:16:18,2018-09-22 10:17:05,47.486s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-22 10:16:19,2018-09-22 10:16:26,7.211s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-22 10:16:26,2018-09-22 10:16:27,1.171s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-09-22 10:16:27,2018-09-22 10:16:27,0.041s,PASSED
"Statement - baseUrl = ""https://webr12accounts.wizards.com/""",Chrome 69.0.3497.100,,2018-09-22 10:16:27,2018-09-22 10:16:27,0.030s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 69.0.3497.100,,2018-09-22 10:16:27,2018-09-22 10:16:27,0.152s,PASSED
"Statement - selenium.open(""https://webr12accounts.wizards.com/"")",Chrome 69.0.3497.100,,2018-09-22 10:16:27,2018-09-22 10:16:29,1.361s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-22 10:16:29,2018-09-22 10:16:29,0.097s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 10:16:29,2018-09-22 10:16:39,10.052s,PASSED
"Statement - selenium.click(""id=join"")",Chrome 69.0.3497.100,,2018-09-22 10:16:39,2018-09-22 10:16:39,0.197s,PASSED
switchToFrame,Chrome 69.0.3497.100,,2018-09-22 10:16:39,2018-09-22 10:16:39,0.120s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-09-22 10:16:39,2018-09-22 10:16:40,0.557s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 10:16:40,2018-09-22 10:16:48,8.030s,PASSED
