Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AccountsHealthCheck,Chrome 69.0.3497.100,,2018-09-22 19:19:18,2018-09-22 19:22:35,3m - 16.508s,PASSED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/AccCreateNonCoppaAccount,Chrome 69.0.3497.100,,2018-09-22 19:19:19,2018-09-22 19:20:05,46.669s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-22 19:19:19,2018-09-22 19:19:27,7.183s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-22 19:19:27,2018-09-22 19:19:28,1.578s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-09-22 19:19:28,2018-09-22 19:19:28,0.046s,PASSED
"Statement - baseUrl = ""https://webr12accounts.wizards.com/""",Chrome 69.0.3497.100,,2018-09-22 19:19:28,2018-09-22 19:19:28,0.034s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 69.0.3497.100,,2018-09-22 19:19:28,2018-09-22 19:19:28,0.127s,PASSED
"Statement - selenium.open(""https://webr12accounts.wizards.com/"")",Chrome 69.0.3497.100,,2018-09-22 19:19:28,2018-09-22 19:19:29,0.403s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-22 19:19:29,2018-09-22 19:19:29,0.083s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 19:19:29,2018-09-22 19:19:39,10.050s,PASSED
"Statement - selenium.click(""id=join"")",Chrome 69.0.3497.100,,2018-09-22 19:19:39,2018-09-22 19:19:39,0.214s,PASSED
switchToFrame,Chrome 69.0.3497.100,,2018-09-22 19:19:39,2018-09-22 19:19:39,0.174s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-09-22 19:19:39,2018-09-22 19:19:40,0.506s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 19:19:40,2018-09-22 19:19:48,8.039s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-22 19:19:48,2018-09-22 19:19:48,0.044s,PASSED
"Statement - selenium.type(""id=firstname"", ""sdss"")",Chrome 69.0.3497.100,,2018-09-22 19:19:48,2018-09-22 19:19:48,0.108s,PASSED
"Statement - selenium.type(""id=lastname"", ""test"")",Chrome 69.0.3497.100,,2018-09-22 19:19:48,2018-09-22 19:19:48,0.101s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-22 19:19:48,2018-09-22 19:19:48,0.228s,PASSED
"Statement - selenium.select(""id=dob_Year"", ""label=2003"")",Chrome 69.0.3497.100,,2018-09-22 19:19:48,2018-09-22 19:19:49,0.143s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-22 19:19:49,2018-09-22 19:19:49,0.151s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 69.0.3497.100,,2018-09-22 19:19:49,2018-09-22 19:19:49,0.173s,PASSED
"Statement - selenium.select(""id=dob_Month"", ""label=12"")",Chrome 69.0.3497.100,,2018-09-22 19:19:49,2018-09-22 19:19:49,0.136s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 69.0.3497.100,,2018-09-22 19:19:49,2018-09-22 19:19:49,0.153s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 69.0.3497.100,,2018-09-22 19:19:49,2018-09-22 19:19:49,0.204s,PASSED
"Statement - selenium.select(""id=dob_Day"", ""label=18"")",Chrome 69.0.3497.100,,2018-09-22 19:19:49,2018-09-22 19:19:50,0.141s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 69.0.3497.100,,2018-09-22 19:19:50,2018-09-22 19:19:50,0.140s,PASSED
"Statement - selenium.click(""id=email"")",Chrome 69.0.3497.100,,2018-09-22 19:19:50,2018-09-22 19:19:50,0.137s,PASSED
"Statement - selenium.type(""id=email"", org.apache.commons.lang.RandomStringUtils.randomNumeric(5) + com.kms.katalon.core.testdata.TestDataFactory.findTestData(InputData).getValue(2, 1))",Chrome 69.0.3497.100,,2018-09-22 19:19:50,2018-09-22 19:19:51,0.865s,PASSED
"Statement - selenium.click(""id=username"")",Chrome 69.0.3497.100,,2018-09-22 19:19:51,2018-09-22 19:19:51,0.121s,PASSED
"Statement - selenium.type(""id=username"", org.apache.commons.lang.RandomStringUtils.randomNumeric(5) + com.kms.katalon.core.testdata.TestDataFactory.findTestData(InputData).getValue(3, 1))",Chrome 69.0.3497.100,,2018-09-22 19:19:51,2018-09-22 19:19:51,0.120s,PASSED
"Statement - selenium.type(""id=password"", ""Password1!"")",Chrome 69.0.3497.100,,2018-09-22 19:19:51,2018-09-22 19:19:51,0.100s,PASSED
"Statement - selenium.type(""id=confirmPassword"", ""Password1!"")",Chrome 69.0.3497.100,,2018-09-22 19:19:51,2018-09-22 19:19:51,0.087s,PASSED
"Statement - selenium.type(""id=joinCaptchaAnswer"", ""TEST"")",Chrome 69.0.3497.100,,2018-09-22 19:19:51,2018-09-22 19:19:51,0.088s,PASSED
"Statement - selenium.click(""id=next"")",Chrome 69.0.3497.100,,2018-09-22 19:19:51,2018-09-22 19:19:51,0.182s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 19:19:51,2018-09-22 19:20:01,10.036s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-22 19:20:01,2018-09-22 19:20:03,1.368s,PASSED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/squirrelmailNonCoppaAccount,Chrome 69.0.3497.100,,2018-09-22 19:20:05,2018-09-22 19:20:13,8.137s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-22 19:20:06,2018-09-22 19:20:09,3.087s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-09-22 19:20:09,2018-09-22 19:20:09,0.031s,PASSED
"Statement - baseUrl = ""http://rntmailtest01/webmail/src/login.php""",Chrome 69.0.3497.100,,2018-09-22 19:20:09,2018-09-22 19:20:09,0.033s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 69.0.3497.100,,2018-09-22 19:20:09,2018-09-22 19:20:09,0.042s,PASSED
"Statement - selenium.open(""http://rntmailtest01/webmail/src/login.php"")",Chrome 69.0.3497.100,,2018-09-22 19:20:09,2018-09-22 19:20:09,0.104s,PASSED
"Statement - selenium.type(""name=login_username"", ""loadtest"")",Chrome 69.0.3497.100,,2018-09-22 19:20:09,2018-09-22 19:20:09,0.162s,PASSED
"Statement - selenium.click(""//center/table"")",Chrome 69.0.3497.100,,2018-09-22 19:20:09,2018-09-22 19:20:09,0.110s,PASSED
"Statement - selenium.click(""name=secretkey"")",Chrome 69.0.3497.100,,2018-09-22 19:20:09,2018-09-22 19:20:09,0.109s,PASSED
"Statement - selenium.type(""name=secretkey"", ""Wizz0Wizz"")",Chrome 69.0.3497.100,,2018-09-22 19:20:09,2018-09-22 19:20:09,0.090s,PASSED
