Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AccountsHealthCheck,Chrome 69.0.3497.100,,2018-09-23 07:06:28,2018-09-23 07:10:00,3m - 32.011s,PASSED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/AccCreateNonCoppaAccount,Chrome 69.0.3497.100,,2018-09-23 07:06:29,2018-09-23 07:07:16,47.473s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-23 07:06:30,2018-09-23 07:06:37,7.278s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-23 07:06:37,2018-09-23 07:06:38,1.266s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-09-23 07:06:38,2018-09-23 07:06:38,0.048s,PASSED
"Statement - baseUrl = ""https://webr12accounts.wizards.com/""",Chrome 69.0.3497.100,,2018-09-23 07:06:38,2018-09-23 07:06:38,0.033s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 69.0.3497.100,,2018-09-23 07:06:38,2018-09-23 07:06:38,0.138s,PASSED
"Statement - selenium.open(""https://webr12accounts.wizards.com/"")",Chrome 69.0.3497.100,,2018-09-23 07:06:38,2018-09-23 07:06:39,0.817s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-23 07:06:39,2018-09-23 07:06:39,0.100s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-23 07:06:39,2018-09-23 07:06:49,10.064s,PASSED
"Statement - selenium.click(""id=join"")",Chrome 69.0.3497.100,,2018-09-23 07:06:49,2018-09-23 07:06:50,0.271s,PASSED
switchToFrame,Chrome 69.0.3497.100,,2018-09-23 07:06:50,2018-09-23 07:06:50,0.188s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-09-23 07:06:50,2018-09-23 07:06:50,0.605s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-23 07:06:50,2018-09-23 07:06:59,8.034s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-23 07:06:59,2018-09-23 07:06:59,0.042s,PASSED
"Statement - selenium.type(""id=firstname"", ""sdss"")",Chrome 69.0.3497.100,,2018-09-23 07:06:59,2018-09-23 07:06:59,0.126s,PASSED
"Statement - selenium.type(""id=lastname"", ""test"")",Chrome 69.0.3497.100,,2018-09-23 07:06:59,2018-09-23 07:06:59,0.123s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-23 07:06:59,2018-09-23 07:06:59,0.236s,PASSED
"Statement - selenium.select(""id=dob_Year"", ""label=2003"")",Chrome 69.0.3497.100,,2018-09-23 07:06:59,2018-09-23 07:06:59,0.202s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-23 07:06:59,2018-09-23 07:06:59,0.178s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 69.0.3497.100,,2018-09-23 07:06:59,2018-09-23 07:07:00,0.210s,PASSED
"Statement - selenium.select(""id=dob_Month"", ""label=12"")",Chrome 69.0.3497.100,,2018-09-23 07:07:00,2018-09-23 07:07:00,0.164s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 69.0.3497.100,,2018-09-23 07:07:00,2018-09-23 07:07:00,0.169s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 69.0.3497.100,,2018-09-23 07:07:00,2018-09-23 07:07:00,0.172s,PASSED
"Statement - selenium.select(""id=dob_Day"", ""label=18"")",Chrome 69.0.3497.100,,2018-09-23 07:07:00,2018-09-23 07:07:00,0.129s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 69.0.3497.100,,2018-09-23 07:07:00,2018-09-23 07:07:00,0.174s,PASSED
"Statement - selenium.click(""id=email"")",Chrome 69.0.3497.100,,2018-09-23 07:07:00,2018-09-23 07:07:01,0.161s,PASSED
"Statement - selenium.type(""id=email"", org.apache.commons.lang.RandomStringUtils.randomNumeric(5) + com.kms.katalon.core.testdata.TestDataFactory.findTestData(InputData).getValue(2, 1))",Chrome 69.0.3497.100,,2018-09-23 07:07:01,2018-09-23 07:07:02,0.937s,PASSED
"Statement - selenium.click(""id=username"")",Chrome 69.0.3497.100,,2018-09-23 07:07:02,2018-09-23 07:07:02,0.170s,PASSED
"Statement - selenium.type(""id=username"", org.apache.commons.lang.RandomStringUtils.randomNumeric(5) + com.kms.katalon.core.testdata.TestDataFactory.findTestData(InputData).getValue(3, 1))",Chrome 69.0.3497.100,,2018-09-23 07:07:02,2018-09-23 07:07:02,0.137s,PASSED
"Statement - selenium.type(""id=password"", ""Password1!"")",Chrome 69.0.3497.100,,2018-09-23 07:07:02,2018-09-23 07:07:02,0.105s,PASSED
