Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AccountsHealthCheck,Chrome 69.0.3497.100,,2018-09-23 09:18:20,2018-09-23 09:21:57,3m - 36.871s,PASSED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/AccCreateNonCoppaAccount,Chrome 69.0.3497.100,,2018-09-23 09:18:20,2018-09-23 09:19:06,45.405s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-23 09:18:21,2018-09-23 09:18:27,5.853s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-23 09:18:27,2018-09-23 09:18:28,1.175s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-09-23 09:18:28,2018-09-23 09:18:28,0.041s,PASSED
"Statement - baseUrl = ""https://webr12accounts.wizards.com/""",Chrome 69.0.3497.100,,2018-09-23 09:18:28,2018-09-23 09:18:28,0.033s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 69.0.3497.100,,2018-09-23 09:18:28,2018-09-23 09:18:28,0.123s,PASSED
"Statement - selenium.open(""https://webr12accounts.wizards.com/"")",Chrome 69.0.3497.100,,2018-09-23 09:18:28,2018-09-23 09:18:29,0.410s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-23 09:18:29,2018-09-23 09:18:29,0.091s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-23 09:18:29,2018-09-23 09:18:39,10.058s,PASSED
"Statement - selenium.click(""id=join"")",Chrome 69.0.3497.100,,2018-09-23 09:18:39,2018-09-23 09:18:39,0.417s,PASSED
switchToFrame,Chrome 69.0.3497.100,,2018-09-23 09:18:39,2018-09-23 09:18:40,0.138s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-09-23 09:18:40,2018-09-23 09:18:40,0.615s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-23 09:18:40,2018-09-23 09:18:48,8.035s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-23 09:18:48,2018-09-23 09:18:48,0.043s,PASSED
"Statement - selenium.type(""id=firstname"", ""sdss"")",Chrome 69.0.3497.100,,2018-09-23 09:18:48,2018-09-23 09:18:48,0.112s,PASSED
"Statement - selenium.type(""id=lastname"", ""test"")",Chrome 69.0.3497.100,,2018-09-23 09:18:48,2018-09-23 09:18:48,0.102s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-23 09:18:48,2018-09-23 09:18:49,0.214s,PASSED
"Statement - selenium.select(""id=dob_Year"", ""label=2003"")",Chrome 69.0.3497.100,,2018-09-23 09:18:49,2018-09-23 09:18:49,0.167s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-23 09:18:49,2018-09-23 09:18:49,0.168s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 69.0.3497.100,,2018-09-23 09:18:49,2018-09-23 09:18:49,0.169s,PASSED
"Statement - selenium.select(""id=dob_Month"", ""label=12"")",Chrome 69.0.3497.100,,2018-09-23 09:18:49,2018-09-23 09:18:49,0.147s,PASSED
