Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AccountsHealthCheck,Chrome 69.0.3497.100,,2018-09-20 07:18:05,2018-09-20 07:19:02,57.362s,PASSED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/AccCreateNonCoppaAccount,Chrome 69.0.3497.100,,2018-09-20 07:18:05,2018-09-20 07:18:52,46.735s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-20 07:18:06,2018-09-20 07:18:14,7.712s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-20 07:18:14,2018-09-20 07:18:15,1.264s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-09-20 07:18:15,2018-09-20 07:18:15,0.044s,PASSED
"Statement - baseUrl = ""https://webr12accounts.wizards.com/""",Chrome 69.0.3497.100,,2018-09-20 07:18:15,2018-09-20 07:18:15,0.030s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 69.0.3497.100,,2018-09-20 07:18:15,2018-09-20 07:18:15,0.140s,PASSED
"Statement - selenium.open(""https://webr12accounts.wizards.com/"")",Chrome 69.0.3497.100,,2018-09-20 07:18:15,2018-09-20 07:18:16,0.465s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-20 07:18:16,2018-09-20 07:18:16,0.090s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 07:18:16,2018-09-20 07:18:26,10.072s,PASSED
"Statement - selenium.click(""id=join"")",Chrome 69.0.3497.100,,2018-09-20 07:18:26,2018-09-20 07:18:26,0.315s,PASSED
switchToFrame,Chrome 69.0.3497.100,,2018-09-20 07:18:26,2018-09-20 07:18:26,0.160s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-09-20 07:18:26,2018-09-20 07:18:27,0.719s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 07:18:27,2018-09-20 07:18:35,8.043s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-20 07:18:35,2018-09-20 07:18:35,0.041s,PASSED
"Statement - selenium.type(""id=firstname"", ""sdss"")",Chrome 69.0.3497.100,,2018-09-20 07:18:35,2018-09-20 07:18:35,0.123s,PASSED
"Statement - selenium.type(""id=lastname"", ""test"")",Chrome 69.0.3497.100,,2018-09-20 07:18:35,2018-09-20 07:18:35,0.125s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-20 07:18:35,2018-09-20 07:18:36,0.265s,PASSED
"Statement - selenium.select(""id=dob_Year"", ""label=2003"")",Chrome 69.0.3497.100,,2018-09-20 07:18:36,2018-09-20 07:18:36,0.180s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-20 07:18:36,2018-09-20 07:18:36,0.179s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 69.0.3497.100,,2018-09-20 07:18:36,2018-09-20 07:18:36,0.190s,PASSED
"Statement - selenium.select(""id=dob_Month"", ""label=12"")",Chrome 69.0.3497.100,,2018-09-20 07:18:36,2018-09-20 07:18:36,0.140s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 69.0.3497.100,,2018-09-20 07:18:36,2018-09-20 07:18:37,0.168s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 69.0.3497.100,,2018-09-20 07:18:37,2018-09-20 07:18:37,0.182s,PASSED
"Statement - selenium.select(""id=dob_Day"", ""label=18"")",Chrome 69.0.3497.100,,2018-09-20 07:18:37,2018-09-20 07:18:37,0.142s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 69.0.3497.100,,2018-09-20 07:18:37,2018-09-20 07:18:37,0.163s,PASSED
